Class,Dendrogram,k,Bk,Null_Median,Null_Lower,Null_Upper,Type
Infects humans,SHAP-based,33,0.6918710816023459,0.05409468972653213,0,0.07400250152249824,Significant
Infects humans,SHAP-based,34,0.7009668352213253,0.053161675540632176,0,0.07607639334454178,Significant
Infects humans,SHAP-based,35,0.7140688661517972,0.05248043269606641,0,0.08164276432206684,Significant
Infects humans,SHAP-based,36,0.7235988429509813,0.05204933037645839,0,0.0728700728013115,Significant
Infects humans,SHAP-based,37,0.7263699155063045,0.05090308856697724,0,0.07366751354830463,Significant
Infects humans,SHAP-based,38,0.7278818377203297,0.050635258276196846,0,0.07008482816073684,Significant
Infects humans,SHAP-based,39,0.6811275221676477,0.04783028822332815,0,0.06829546737747326,Significant
Infects humans,SHAP-based,40,0.685930451684671,0.04700695611184401,0,0.06791930825051085,Significant
Infects humans,SHAP-based,41,0.6865074427918603,0.04721680149518677,0,0.06809381678034718,Significant
Infects humans,SHAP-based,42,0.6907372539251354,0.046257517457429884,0,0.07226955725739359,Significant
Infects humans,SHAP-based,43,0.6907585066352285,0.04676681563678583,0,0.07294562409061148,Significant
Infects humans,SHAP-based,44,0.6996685585904853,0.04518154898647045,0,0.0695807380296999,Significant
Infects humans,SHAP-based,45,0.7080866813592864,0.044418721708885125,0,0.06519217273077421,Significant
Infects humans,SHAP-based,46,0.7086394497964472,0.04461803943162816,0,0.064958616231341,Significant
Infects humans,SHAP-based,47,0.7127673977735243,0.04371993332068086,0,0.06319872504123429,Significant
Infects humans,SHAP-based,48,0.7151758867439775,0.04457375294125255,0,0.0662642535063216,Significant
Infects humans,SHAP-based,49,0.7159048719261093,0.04328727132576475,0,0.06393196995805256,Significant
Infects humans,SHAP-based,50,0.7565066904893266,0.04151990208267002,0,0.058973592156102365,Significant
Infects humans,SHAP-based,51,0.7572315178938456,0.04163714776862711,0,0.06690298238161761,Significant
Infects humans,SHAP-based,52,0.7562844659134704,0.04103320769221823,0,0.0638187660030819,Significant
Infects humans,SHAP-based,53,0.7626567888797122,0.04137894644997503,0,0.06778223047632163,Significant
Infects humans,SHAP-based,54,0.7645224988132181,0.04023802625332727,0,0.06596932021009483,Significant
Infects humans,SHAP-based,55,0.7534459773903298,0.04072680958866647,0,0.06196812647744941,Significant
Infects humans,SHAP-based,56,0.6949896050281252,0.03783832294042015,0,0.06766220226095288,Significant
Infects humans,SHAP-based,57,0.74323711673496,0.0355102177995592,0,0.056654134029213744,Significant
Infects humans,SHAP-based,58,0.7378877450358974,0.03490009604899515,0,0.05634021032671334,Significant
Infects humans,SHAP-based,59,0.746218750871719,0.03445379367763567,0,0.059504822930878484,Significant
Infects humans,SHAP-based,60,0.776289344969873,0.031852435022210496,0,0.05278403517966311,Significant
Infects humans,SHAP-based,61,0.7726054504578621,0.03207733186954351,0,0.05389973713222196,Significant
Infects humans,SHAP-based,62,0.7760812347361353,0.03130102251604816,0,0.05045152731066191,Significant
Infects humans,SHAP-based,63,0.7778328377260606,0.031371668425487616,0,0.052045004756086116,Significant
Infects humans,SHAP-based,64,0.7782102369592484,0.031498985781683864,0,0.055778351082734046,Significant
Infects humans,SHAP-based,65,0.7439930633755906,0.030522792343613974,0,0.049410473387047904,Significant
Infects humans,SHAP-based,66,0.7391068987199322,0.029833742005622263,0,0.05505494002834779,Significant
Infects humans,SHAP-based,67,0.7502597727340866,0.029795472745299013,0,0.05314863396551681,Significant
Infects humans,SHAP-based,68,0.7589095832130648,0.02964490559426034,0,0.05020047138399483,Significant
Infects humans,SHAP-based,69,0.7608911043416375,0.029722308763345216,0,0.05449974532469362,Significant
Infects humans,SHAP-based,70,0.7614794863485796,0.028791271322175762,0,0.049640122969268556,Significant
Infects humans,SHAP-based,71,0.7638668800514948,0.0289570451261351,0,0.04693038348028792,Significant
Infects humans,SHAP-based,72,0.7649847004589847,0.02899942001739942,0,0.051800749709651504,Significant
Infects humans,SHAP-based,73,0.76610590598019,0.029041923233235963,0,0.05368106229158119,Significant
Infects humans,SHAP-based,74,0.7723278856696854,0.028379502360565866,0,0.0484496746613513,Significant
Infects humans,SHAP-based,75,0.77532417853714,0.02758070200329747,0,0.06639798630423464,Significant
Infects humans,SHAP-based,76,0.7807720590651732,0.028803185314657247,0,0.05596598513913676,Significant
Infects humans,SHAP-based,77,0.7820197252421698,0.028334048016020644,0,0.049047341039680496,Significant
Infects humans,SHAP-based,78,0.7706623448699058,0.028118761231739803,0,0.04853461842764198,Significant
Infects humans,SHAP-based,79,0.7681851999744324,0.02713697717300984,0,0.05512012107929923,Significant
Infects humans,SHAP-based,80,0.7830287280084094,0.026633630204367667,0,0.047729367728384355,Significant
Infects humans,SHAP-based,81,0.7850843746731745,0.027771692165309572,0,0.056418879296545266,Significant
Infects humans,SHAP-based,82,0.7924090925587766,0.027174523064429922,0,0.05654241834763215,Significant
Infects humans,SHAP-based,83,0.7905078319620047,0.027221344075826607,0,0.05118584877115276,Significant
Infects humans,SHAP-based,84,0.7913776071574594,0.02616124321181684,0,0.050368179267036836,Significant
Infects humans,SHAP-based,85,0.7752246974276527,0.026579132483233806,0,0.056710059753661834,Significant
Infects humans,SHAP-based,86,0.7711706173126205,0.026668724518015694,0,0.05245642867248999,Significant
Infects humans,SHAP-based,87,0.76721855040232,0.025648294562868254,0,0.05264272632484376,Significant
Infects humans,SHAP-based,88,0.7284485463479892,0.0243977982030427,0,0.04414839674836298,Significant
Infects humans,SHAP-based,89,0.7151751911613672,0.02462078526948969,0,0.046896733846647026,Significant
Infects humans,SHAP-based,90,0.7067313846309271,0.024818326216136236,0,0.04585692264884565,Significant
Infects humans,SHAP-based,91,0.6968205710839093,0.024376828851911503,0,0.0492356733962782,Significant
Infects humans,SHAP-based,92,0.6911077660085879,0.02403853099160306,0,0.04712410593318206,Significant
Infects humans,SHAP-based,93,0.6783580958316517,0.024270414877697738,0,0.05048679694826813,Significant
Infects humans,SHAP-based,94,0.6723543129622382,0.023184631481456493,0,0.046863897487940454,Significant
Infects humans,SHAP-based,95,0.6557798991369672,0.02350909072377807,0,0.05000542681020204,Significant
Infects humans,SHAP-based,96,0.6525327344075337,0.023705778114231624,0,0.04466890464400662,Significant
Infects humans,SHAP-based,97,0.6484612456707749,0.023785258045839232,0,0.0500742274649247,Significant
Infects humans,SHAP-based,98,0.6454227675473821,0.022735048563312873,0,0.05204702188958432,Significant
Infects humans,SHAP-based,99,0.61421792537811,0.022122255786923454,0,0.04424451157384691,Significant
Infects humans,SHAP-based,100,0.6142452770413149,0.022217382361068835,0,0.04443476472213767,Significant
Infects humans,SHAP-based,101,0.6137597421147543,0.02224715483145165,0,0.041617602982491904,Significant
Infects humans,SHAP-based,102,0.6150852732433553,0.022295201801997955,0,0.05483401838151085,Significant
Infects humans,SHAP-based,103,0.6099644715837639,0.02239610370825915,0,0.04584849424057385,Significant
Infects humans,SHAP-based,104,0.6036516622998346,0.02118076008069595,0,0.045009115171478896,Significant
Infects humans,SHAP-based,105,0.5850565658204685,0.021668761697054388,0,0.04469182100017467,Significant
Infects humans,SHAP-based,106,0.5774359281965199,0.020428157837141032,0,0.04848769178058558,Significant
Infects humans,SHAP-based,107,0.5747898035733845,0.020675892214869946,0,0.04825605558006282,Significant
Infects humans,SHAP-based,108,0.5717752108958324,0.020716493148399722,0,0.05276786754799553,Significant
Infects humans,SHAP-based,109,0.5680599513648988,0.020782681147496297,0,0.0443363864479921,Significant
Infects humans,SHAP-based,110,0.5679927504331163,0.020933393750606252,0,0.049963525155464913,Significant
Infects humans,SHAP-based,111,0.5629014140985469,0.019652418447330813,0,0.04942182169739492,Significant
Infects humans,SHAP-based,112,0.48925520261847866,0.019630609981605627,0,0.040771266884873224,Significant
Infects humans,SHAP-based,113,0.4783880850958056,0.018399541734454062,0,0.04478317032868041,Significant
Infects humans,SHAP-based,114,0.4743539000589773,0.0184813207815186,0,0.042817810007063015,Significant
Infects humans,SHAP-based,115,0.4881159434884241,0.017432712267443716,0,0.03772088016440872,Significant
Infects humans,SHAP-based,116,0.4866805852020719,0.017668272070042214,0,0.04498812458094387,Significant
Infects humans,SHAP-based,117,0.4902874109601488,0.017799212939147317,0,0.05373281880136123,Significant
Infects humans,SHAP-based,118,0.48670739018251735,0.01802619963638953,0,0.04589950345726817,Significant
Infects humans,SHAP-based,119,0.4837633712533855,0.01809999008090898,0,0.042781794736693954,Significant
Infects humans,SHAP-based,120,0.46282328548333973,0.016829937653939624,0,0.041074063913641795,Significant
Infects humans,SHAP-based,121,0.457385416013277,0.016940200593084334,0,0.045753666780429025,Significant
Infects humans,SHAP-based,122,0.44345819853867297,0.015529664540264812,0,0.03623588392728456,Significant
Infects humans,SHAP-based,123,0.43303338454611956,0.01571492121336724,0,0.0384142518548977,Significant
Infects humans,SHAP-based,124,0.4268615379728625,0.015875015875023813,0,0.03845596603535042,Significant
Infects humans,SHAP-based,125,0.42520321043100634,0.015945120391162738,0,0.03897696095617558,Significant
Infects humans,SHAP-based,126,0.4244961443639395,0.01598521045721948,0,0.040499038160364265,Significant
Infects humans,SHAP-based,127,0.4223069503586164,0.01603697279842847,0,0.03563771732984104,Significant
Infects humans,SHAP-based,128,0.42184308525754916,0.016087236302194673,0,0.06547569013232654,Significant
Infects humans,SHAP-based,129,0.42574593434869035,0.014432065571142044,0,0.041134608320962746,Significant
Infects humans,SHAP-based,130,0.4247700945921475,0.016267790856720542,0,0.049177789978768996,Significant
Infects humans,SHAP-based,131,0.42404589372846563,0.01645005622222496,0,0.041314446758119905,Significant
Infects humans,SHAP-based,132,0.3831837612559388,0.015175594505185696,0,0.0459197230161381,Significant
Infects humans,SHAP-based,133,0.38691067006142527,0.015399429654186081,0,0.04966659800744086,Significant
Infects humans,SHAP-based,134,0.3713010161182078,0.01555187502065792,0,0.04043834645438492,Significant
Infects humans,SHAP-based,135,0.35764392475729184,0.013755535567588148,0,0.05031297677757131,Significant
Infects humans,SHAP-based,136,0.3469273413009006,0.013877093652036022,0,0.03568395510523548,Significant
Infects humans,SHAP-based,137,0.33780143112059824,0.013991775253515902,0,0.037977675688114595,Significant
Infects humans,SHAP-based,138,0.33129623059991536,0.014140692769508583,0,0.045661451295010286,Significant
Infects humans,SHAP-based,139,0.32190510969539493,0.014261618783973194,0,0.04361072050088972,Significant
Infects humans,SHAP-based,140,0.3231692413370118,0.01250977708401336,0,0.04087271810366049,Significant
Infects humans,SHAP-based,141,0.3208513271948231,0.012582404988032278,0,0.03774721496409684,Significant
Infects humans,SHAP-based,142,0.3182807872342857,0.012646918698051087,0,0.04342861545777204,Significant
Infects humans,SHAP-based,143,0.314321415487116,0.012742760087315515,0,0.033980693566174704,Significant
Infects humans,SHAP-based,144,0.29289471378394705,0.01301754283484209,0,0.04122221897699995,Significant
Infects humans,SHAP-based,145,0.28650053417349003,0.013122161870541528,0,0.03674595864283498,Significant
Infects humans,SHAP-based,146,0.3009506861214572,0.011486667409215924,0,0.04412521237625985,Significant
Infects humans,SHAP-based,147,0.2983067640588725,0.011562277676700485,0,0.04070747619175498,Significant
Infects humans,SHAP-based,148,0.3006184566863597,0.011651878166137974,0,0.039616385764869116,Significant
Infects humans,SHAP-based,149,0.29983899689031385,0.011712460816027885,0,0.037015559200368225,Significant
Infects humans,SHAP-based,150,0.28560097447218735,0.011900040603007807,0,0.040953139732351554,Significant
Infects humans,SHAP-based,151,0.28213522210407177,0.011954882292545413,0,0.04353284994814078,Significant
Infects humans,SHAP-based,152,0.2755231181248308,0.012084347286176791,0,0.04448334552808037,Significant
Infects humans,SHAP-based,153,0.27236825737793047,0.012159297204371897,0,0.04184535280761741,Significant
Infects humans,SHAP-based,154,0.27087757896112813,0.012201692745996763,0,0.04100204537395852,Significant
Infects humans,SHAP-based,155,0.25954820257724354,0.012359438217963979,0,0.04104216305379631,Significant
Infects humans,SHAP-based,156,0.26125546939014727,0.009952589310100847,0,0.04828338751467259,Significant
Infects humans,SHAP-based,157,0.2689444718823384,0.010245503690755749,0,0.03842063884033406,Significant
Infects humans,SHAP-based,158,0.2683569397283021,0.01032142075878085,0,0.03612497265573298,Significant
Infects humans,SHAP-based,159,0.2669702112942726,0.010367775195894083,0,0.028511381788708726,Significant
Infects humans,SHAP-based,160,0.2740447427160516,0.010642514280235015,0,0.0388546793677511,Significant
Infects humans,SHAP-based,161,0.2761632305392459,0.010724785652009551,0,0.03968649476317295,Significant
Infects humans,SHAP-based,162,0.2702189552534353,0.010808758210137413,0,0.03729504116346086,Significant
Infects humans,SHAP-based,163,0.26900448775437824,0.010979775010382786,0,0.035684268783744054,Significant
Infects humans,SHAP-based,164,0.2619919630542921,0.0083614456293923,0,0.04180722814696151,Significant
Infects humans,SHAP-based,165,0.264330443012335,0.00852678848426887,0,0.03638603966888317,Significant
Infects humans,SHAP-based,166,0.2457864091118742,0.008778086039709792,0,0.03745839215397602,Significant
Infects humans,SHAP-based,167,0.25238315609246165,0.009013684146159344,0,0.03846375097846223,Significant
Infects humans,SHAP-based,168,0.24964869140548013,0.00913348870995659,0,0.0408125593724076,Significant
Infects humans,SHAP-based,169,0.24418564445958044,0.009272872574414446,0,0.038957103946558096,Significant
Infects humans,SHAP-based,170,0.2439645162494096,0.009383250624977293,0,0.04756414423946875,Significant
Infects humans,SHAP-based,171,0.2340307808328034,0.009487734358086624,0,0.049974381746850455,Significant
Infects humans,SHAP-based,172,0.23067091137482215,0.009611287973950923,0,0.04037885150008695,Significant
Infects humans,SHAP-based,173,0.23412189217557614,0.009755078840649006,0,0.041627476314650566,Significant
Infects humans,SHAP-based,174,0.23614301040494148,0.00655952806680393,0,0.036077404367421614,Significant
Infects humans,SHAP-based,175,0.231354714287854,0.006610134693938686,0,0.04231076394718446,Significant
Infects humans,SHAP-based,176,0.2335670172510227,0.00667334335002922,0,0.03670338842516071,Significant
Infects humans,SHAP-based,177,0.2349257847634634,0.006712165278956098,0,0.05974426398742276,Significant
Infects humans,SHAP-based,178,0.2265816291266799,0.0067636307201994,0,0.04871625805343664,Significant
Infects humans,SHAP-based,179,0.2287582254463351,0.006828603744666719,0,0.04438592434033367,Significant
Infects humans,SHAP-based,180,0.23031807808350152,0.006875166509955269,0,0.04056962095026298,Significant
Infects humans,SHAP-based,181,0.23261645397019176,0.006943774745378858,0,0.031246986354204864,Significant
Infects humans,SHAP-based,182,0.22657162721472188,0.006971434683529904,0,0.04810912381160964,Significant
Infects humans,SHAP-based,183,0.2244412363084973,0.007013788634640541,0,0.04069249870347729,Significant
Infects humans,SHAP-based,184,0.2262572013258964,0.007070537541434263,0,0.04102174370021445,Significant
Infects humans,SHAP-based,185,0.22786913921650606,0.007120910600515814,0,0.03916500830283698,Significant
Infects humans,SHAP-based,186,0.23108104663302137,0.007335906242318139,0,0.03962044362480589,Significant
Infects humans,SHAP-based,187,0.23058468257681153,0.007560153527108575,0,0.04008231396783132,Significant
Infects humans,SHAP-based,188,0.23845596437029057,0.007818228340009527,0,0.040675729051103636,Significant
Infects humans,SHAP-based,189,0.24668674185745998,0.0080880898969659,0,0.056652736822945055,Significant
Infects humans,SHAP-based,190,0.24273094779338228,0.004185016341265212,0,0.040191103363079475,Significant
Infects humans,SHAP-based,191,0.23187255448204816,0.004374953858151852,0,0.03499963086521481,Significant
Infects humans,SHAP-based,192,0.23930752972243738,0.004515236409857309,0,0.043362395378951465,Significant
Infects humans,SHAP-based,193,0.24234327339054018,0.004660447565202696,0,0.043833173796290946,Significant
Infects humans,SHAP-based,194,0.23327371755683698,0.0048598691157674375,0,0.05056867381710215,Significant
Infects humans,SHAP-based,195,0.24161209862606872,0.005033585388043099,0,0.03523509771630169,Significant
Infects humans,SHAP-based,196,0.22936273914238833,0.005212789525963371,0,0.0364895266817436,Significant
Infects humans,SHAP-based,197,0.22666967067364158,0.00539689692080099,0,0.04643258815074898,Significant
Infects humans,SHAP-based,198,0.21702868307060777,0.005564838027451481,0,0.03228599776998213,Significant
Infects humans,SHAP-based,199,0.2236288529650792,0.0057340731529507485,0,0.043599434795115286,Significant
Infects humans,SHAP-based,200,0.23022576524575641,0.00590322474989119,0,0.04488559104470887,Significant
Infects humans,SHAP-based,201,0.23068464287677573,0.0060706484967572565,0,0.042494539477300794,Significant
Infects humans,SHAP-based,202,0.23869648112406286,0.006281486345370076,0,0.042725324088419225,Significant
Infects humans,SHAP-based,203,0.24569878505313905,0.006465757501398397,0,0.043978697005047585,Significant
Infects humans,SHAP-based,204,0.23917230155373026,0,0,0.038545178955757695,Significant
Infects humans,SHAP-based,205,0.24428825377502134,0,0,0.044810414804565504,Significant
Infects humans,SHAP-based,206,0.2489219440935067,0,0,0.027657993788167412,Significant
Infects humans,SHAP-based,207,0.24595492912420727,0,0,0.05482536149712589,Significant
Infects humans,SHAP-based,208,0.25883354590267116,0,0,0.06662322648362277,Significant
Infects humans,SHAP-based,209,0.26161689834063473,0,0,0.050841773764259385,Significant
Infects humans,SHAP-based,210,0.18233307275922273,0,0,0.03171009961029961,Significant
Infects humans,SHAP-based,211,0.1844194781240149,0,0,0.04493077036903474,Significant
Infects humans,SHAP-based,212,0.18594397919452194,0,0,0.04690465748470545,Significant
Infects humans,SHAP-based,213,0.18937258370548493,0,0,0.04613751301768794,Significant
Infects humans,SHAP-based,214,0.1839218027367766,0,0,0.04850340398472334,Significant
Infects humans,SHAP-based,215,0.18614679694116348,0,0,0.04741303967543667,Significant
Infects humans,SHAP-based,216,0.18875256386171943,0,0,0.04807674881477959,Significant
Infects humans,SHAP-based,217,0.18305911148553175,0,0,0.03486840218772033,Significant
Infects humans,SHAP-based,218,0.18843366572035794,0,0,0.05028102406721872,Significant
Infects humans,SHAP-based,219,0.18985725727039132,0,0,0.04558269328572203,Significant
Infects humans,SHAP-based,220,0.1839810830284735,0,0,0.038732859584941784,Significant
Infects humans,SHAP-based,221,0.1673598043997038,0,0,0.037427418441908965,Significant
Infects humans,SHAP-based,222,0.17085642859406605,0,0,0.06030226891555272,Significant
Infects humans,SHAP-based,223,0.17266225703116098,0,0,0.030469810064322523,Significant
Infects humans,SHAP-based,224,0.17518327301458064,0,0,0.05774423431930277,Significant
Infects humans,SHAP-based,225,0.17708333333333334,0,0,0.05837053571428659,Significant
Infects humans,SHAP-based,226,0.17973575258040617,0,0,0.059244831050138974,Significant
Infects humans,SHAP-based,227,0.19156829773846376,0,0,0.033806170189140665,Significant
Infects humans,SHAP-based,228,0.18549555830406733,0,0,0.04407589772649149,Significant
Infects humans,SHAP-based,229,0.1902068137461896,0,0,0.07132755515482112,Significant
Infects humans,SHAP-based,230,0.1821698128339726,0,0,0.03643396256679452,Significant
Infects humans,SHAP-based,231,0.172997784142063,0,0,0.06924324574461758,Significant
Infects humans,SHAP-based,232,0.14015297764534704,0,0,0.03822353935782192,Significant
Infects humans,SHAP-based,233,0.14982983545287878,0,0,0.05178372072714002,Significant
Infects humans,SHAP-based,234,0.18884294096235507,0,0,0.03433508017497365,Significant
Infects humans,SHAP-based,235,0.21189138534559038,0,0,0.05397038694922667,Significant
Infects humans,SHAP-based,236,0.22876984097211833,0,0,0.03747220284754429,Significant
Infects humans,SHAP-based,237,0.22473328748774737,0,0,0.0585109166352047,Significant
Infects humans,SHAP-based,238,0.24282146558931603,0,0,0.024282146558931603,Significant
Infects humans,SHAP-based,239,0.18641827445195763,0,0,0.026631182064565374,Significant
Infects humans,SHAP-based,240,0.2005738892714385,0,0,0.051627309764001574,Significant
Infects humans,SHAP-based,241,0.21459876881973805,0,0,0.03065696697424829,Significant
Infects humans,SHAP-based,242,0.2277100170213244,0,0,0.058612093666969824,Significant
Infects humans,SHAP-based,243,0.24873416908154553,0,0,0.035533452725935076,Significant
Infects humans,SHAP-based,244,0.25802342327107,0,0,0.06641470257156012,Significant
Infects humans,SHAP-based,245,0.2820380374088831,0,0,0.040291148201269014,Significant
Infects humans,SHAP-based,246,0.2618614682831909,0,0,0.04364357804719848,Significant
Infects humans,SHAP-based,247,0.27975144247209416,0,0,0.04662524041201569,Significant
Infects humans,SHAP-based,248,0.2934695928267111,0,0,0.04891159880445185,Significant
Infects humans,SHAP-based,249,0.2286647801900118,0,0,0.05716619504750295,Significant
Infects humans,SHAP-based,250,0.2581988897471611,0,0,0.06454972243679027,Significant
Infects humans,SHAP-based,251,0.29649972666444047,0,0,0.07412493166611012,Significant
Infects humans,SHAP-based,252,0.32025630761017426,0,0,0.08006407690254357,Significant
Infects humans,SHAP-based,253,0.40201512610368484,0,0,0.10050378152592121,Significant
Infects humans,SHAP-based,254,0.44721359549995793,0,0,0.11180339887498948,Significant
Infects humans,SHAP-based,255,0.5345224838248488,0,0,0,Significant
Infects humans,SHAP-based,256,0.4629100498862757,0,0,0.1543033499620919,Significant
Infects humans,SHAP-based,257,0.2,0,0,0,Significant
Infects humans,SHAP-based,258,0,0,0,0.25,NonSignificant
Infects humans,SHAP-based,259,0,0,0,0,NonSignificant
Infects humans,SHAP-based,260,0,0,0,0,NonSignificant
No human infections,Feature-based,11,0.7657028662407988,0.7170551450829528,0,0.7485879333575739,Significant
No human infections,Feature-based,12,0.707785719602473,0.5796993330563728,0,0.6158926148696712,Significant
No human infections,Feature-based,13,0.7092888312230468,0.5736341922260836,0,0.6129425749631197,Significant
No human infections,Feature-based,14,0.7058966917959194,0.5715142648984801,0,0.6089817170298143,Significant
No human infections,Feature-based,15,0.705264212316754,0.5724006872904743,0,0.6075919585222164,Significant
No human infections,Feature-based,16,0.7117507629377874,0.5660865064206979,0,0.608048913262801,Significant
No human infections,Feature-based,17,0.7127522565248421,0.5638569670688728,0,0.6055403546587808,Significant
No human infections,Feature-based,18,0.71280823712743,0.5642461620190483,0,0.6063139104817228,Significant
No human infections,Feature-based,19,0.6269597989176444,0.5039626114945402,0,0.5453813240594507,Significant
No human infections,Feature-based,20,0.5777836430647637,0.4363703828598248,0,0.47318003087261856,Significant
No human infections,Feature-based,21,0.4821823524616205,0.3619781663300585,0,0.40097712563987054,Significant
No human infections,Feature-based,22,0.36548947409517574,0.28324746271439616,0,0.3040807928406313,Significant
No human infections,Feature-based,23,0.3641686082552986,0.27990122408100243,0,0.30137120117856475,Significant
No human infections,Feature-based,24,0.3627149751555058,0.26132807122440493,0,0.2830815120342128,Significant
No human infections,Feature-based,25,0.3113545108566831,0.234600184647551,0,0.25445687607548395,Significant
No human infections,Feature-based,26,0.3150061760520386,0.23035656699489632,0,0.24816947512134785,Significant
No human infections,Feature-based,27,0.33293260352218057,0.2098490715408537,0,0.22893945977705452,Significant
No human infections,Feature-based,28,0.332250137959028,0.20972344331822965,0,0.23004163571399894,Significant
No human infections,Feature-based,29,0.32554652954551105,0.20832254545877554,0,0.22846455320574488,Significant
No human infections,Feature-based,30,0.32478613401973044,0.2078086431056264,0,0.22612930367415512,Significant
No human infections,Feature-based,31,0.3073081021317717,0.19535913393972054,0,0.21529588272780853,Significant
No human infections,Feature-based,32,0.29896826851882236,0.19132750446266672,0,0.2120280720512257,Significant
No human infections,Feature-based,33,0.2968925857938064,0.19075122680506512,0,0.21245013312817268,Significant
No human infections,Feature-based,34,0.2855154019483404,0.18537037188844516,0,0.2037941734074882,Significant
No human infections,Feature-based,35,0.27862257644261046,0.18091737055321366,0,0.20659582432764456,Significant
No human infections,Feature-based,36,0.2786976485959805,0.18131321891682947,0,0.20299927877385954,Significant
No human infections,Feature-based,37,0.27870374863608854,0.18106065381021605,0,0.2034233524369695,Significant
No human infections,Feature-based,38,0.27846308427390704,0.18086887155553044,0,0.2026898017381349,Significant
No human infections,Feature-based,39,0.30634455542778233,0.15260800669676336,0,0.17470173103491116,Significant
No human infections,Feature-based,40,0.299741362091986,0.15238828956508577,0,0.17701610217514469,Significant
No human infections,Feature-based,41,0.2997705980150236,0.15191052946275632,0,0.1755755482166628,Significant
No human infections,Feature-based,42,0.32077425616377037,0.13951020915808623,0,0.16274356278190427,Significant
No human infections,Feature-based,43,0.3214141823327428,0.13960695210839344,0,0.1623913065355991,Significant
No human infections,Feature-based,44,0.3136786621510093,0.13815551859308253,0,0.16717894562926766,Significant
No human infections,Feature-based,45,0.3091813685349357,0.13684611536624336,0,0.15627044377741872,Significant
No human infections,Feature-based,46,0.3372148490179431,0.12236354087832996,0,0.14896782778695694,Significant
No human infections,Feature-based,47,0.32623938902322663,0.12032701549605077,0,0.1517720392876136,Significant
No human infections,Feature-based,48,0.307594750135335,0.11663284848108076,0,0.13503241938363775,Significant
No human infections,Feature-based,49,0.30169366674624026,0.11571319094201982,0,0.13671693934714918,Significant
No human infections,Feature-based,50,0.28139357702042905,0.11281450153911088,0,0.13345387857993743,Significant
No human infections,Feature-based,51,0.24669080094840523,0.10708776623049333,0,0.1299659721843034,Significant
No human infections,Feature-based,52,0.22231421420503492,0.10360691442767882,0,0.1222804040892969,Significant
No human infections,Feature-based,53,0.21484417924417543,0.10163970269019369,0,0.12285857890844297,Significant
No human infections,Feature-based,54,0.20346930262702276,0.10035388785920205,0,0.11878683617219551,Significant
No human infections,Feature-based,55,0.19991336143736335,0.09998441564673902,0,0.1255373064796032,Significant
No human infections,Feature-based,56,0.19452960780556278,0.09916538053076678,0,0.12134970605050824,Significant
No human infections,Feature-based,57,0.18503363983065044,0.09883819388463837,0,0.11741802013876779,Significant
No human infections,Feature-based,58,0.1814458437599258,0.09806662041321022,0,0.12359430724751713,Significant
No human infections,Feature-based,59,0.17973705493287973,0.09802551955920213,0,0.11985566291536115,Significant
No human infections,Feature-based,60,0.18365707944378146,0.09483979078567766,0,0.11598538771135097,Significant
No human infections,Feature-based,61,0.1829141695368555,0.09493865645347026,0,0.11825310647283772,Significant
No human infections,Feature-based,62,0.18807434926257022,0.09189447906041821,0,0.11625987231282145,Significant
No human infections,Feature-based,63,0.18878311021101055,0.0916340490012995,0,0.11347009773088187,Significant
No human infections,Feature-based,64,0.19073388339771633,0.09019366232998241,0,0.11028386314219717,Significant
No human infections,Feature-based,65,0.18871718522021202,0.08966536418185467,0,0.10863073968169179,Significant
No human infections,Feature-based,66,0.1754814906366721,0.08960228871264303,0,0.11079538082905951,Significant
No human infections,Feature-based,67,0.17422103969079783,0.08869547757358848,0,0.11032439144569456,Significant
No human infections,Feature-based,68,0.17289471505944404,0.08912162830222421,0,0.11251012554905475,Significant
No human infections,Feature-based,69,0.17331446670303427,0.0891242320667495,0,0.11008814891341281,Significant
No human infections,Feature-based,70,0.17299024491431364,0.08825136859841888,0,0.1128886842139699,Significant
No human infections,Feature-based,71,0.1722247112135089,0.08853761214725193,0,0.10947121293379124,Significant
No human infections,Feature-based,72,0.1737939725894774,0.08648273590169449,0,0.10713467880516706,Significant
No human infections,Feature-based,73,0.17439691233697618,0.08703845900120646,0,0.10877410405704119,Significant
No human infections,Feature-based,74,0.2007037710422381,0.07480171864746642,0,0.09636714201502097,Significant
No human infections,Feature-based,75,0.20122417607788107,0.07432806801241687,0,0.09413755961179388,Significant
No human infections,Feature-based,76,0.2014901793648998,0.07379465212954416,0,0.0995718112142874,Significant
No human infections,Feature-based,77,0.20214472907232092,0.07398662838204217,0,0.09178536684058669,Significant
No human infections,Feature-based,78,0.20447298857248605,0.07243351924261997,0,0.09256581150902825,Significant
No human infections,Feature-based,79,0.20529965653830984,0.07158474866138435,0,0.08855064759824174,Significant
No human infections,Feature-based,80,0.20586889608426098,0.07146182440232152,0,0.08999092021721791,Significant
No human infections,Feature-based,81,0.20710384758160783,0.07087796212834266,0,0.09365810133647517,Significant
No human infections,Feature-based,82,0.21118668391679496,0.06975993546988185,0,0.08711976465323033,Significant
No human infections,Feature-based,83,0.27817661442550856,0.052124872301529325,0,0.0703059974183927,Significant
No human infections,Feature-based,84,0.2777575914946291,0.05142065404122103,0,0.06789401309233005,Significant
No human infections,Feature-based,85,0.28630919383831027,0.05014016102863861,0,0.06274850142955601,Significant
